
#          title damage energy traversable is_fall
Interface: plain      0      0           1       0
Interface: rocks      1      0           1       0
Interface: mud        0      1           1       0
Interface: wall      10      1           0       0
Interface: cliff      0      0           1       1
Cell: 7366   6000.00      0.00   -343.11 7383    0 7367    0  plain   wall  plain   wall
Object:   OBJ15064   2152      drm    50.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ15065   2152      cBt   -50.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ15066   2152      crs   -50.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ15067   2152      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ15068   2152      VBt   -50.00      flora     0.10     0.10            olivedrab       bush       tiny             
Object:   OBJ15069   2152      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ15070   2152      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ15071   2152      V3s   -50.00      fauna     1.00     1.00            olivedrab     triped      small             
Object:   OBJ15072   2152      dBt   -50.00      flora     0.10     0.10        dayglo-orange       bush       tiny             
Object:   OBJ15073   2152      cBs   -50.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ15074   2152      drt    10.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ15075   2152      V3s   -50.00      fauna     1.00     1.00            olivedrab     triped      small             
Object:   OBJ15076   2152      dBs    50.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ15077   2152      V3m    10.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ15078   2152      dBs    50.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ15079   2152      dBs    10.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ15080   2152      d3s   -50.00      fauna     1.00     1.00        dayglo-orange     triped      small             
Cell: 2153   3000.00  25000.00   -362.57 2172 2134 2154 2152    mud  plain    mud  plain
Object:   OBJ15081   2153      Vrs   -50.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ15082   2153      Vrt   -50.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ15083   2153      dBt   -50.00      flora     0.10     0.10        dayglo-orange       bush       tiny             
Object:   OBJ15084   2153      dBs    50.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ15085   2153      V3m    50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ15086   2153      c3s    10.00      fauna     1.00     1.00                 cyan     triped      small             
Object:   OBJ15087   2153      cBs   -50.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ15088   2153      d3s   -50.00      fauna     1.00     1.00        dayglo-orange     triped      small             
Object:   OBJ15089   2153      cBm    50.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ15090   2153      Vrt   -50.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ15091   2153      dBm    50.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ15092   2153      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ15093   2153      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ15094   2153      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ15095   2153      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ15096   2153      crs   -50.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ15097   2153      drs   -50.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ15098   2153      Vrt   -50.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ15099   2153      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ15100   2153      c3m    10.00      fauna     5.00    10.00                 cyan     triped     medium             
Cell: 2154   4000.00  25000.00   -346.30 2173 2135 2155 2153  plain    mud    mud    mud
Object:   OBJ15101   2154      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ15102   2154      Vrt   -50.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ15103   2154      VBm    50.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ15104   2154      crm    50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ15105   2154      Vrs   -50.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ15106   2154      d3m    50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ15107   2154      dBs   -50.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ15108   2154      VBm    50.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ15109   2154      crs    10.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ15110   2154      drs   -50.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ15111   2154      cBt    10.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ15112   2154      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ15113   2154      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ15114   2154      d3s   -50.00      fauna     1.00     1.00        dayglo-orange     triped      small             
Object:   OBJ15115   2154      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ15116   2154      crt    10.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ15117   2154      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ15118   2154      c3s   -50.00      fauna     1.00     1.00                 cyan     triped      small             
Object:   OBJ15119   2154      dBs   -50.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ15120   2154      Vrs   -50.00    mineral     1.00     1.00            olivedrab       rock      small             
Cell: 2155   5000.00  25000.00   -327.96 2174 2136 2156 2154    mud    mud  plain    mud
Object:   OBJ15121   2155      cBm    50.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ15122   2155      V3s   -50.00      fauna     1.00     1.00            olivedrab     triped      small             
Object:   OBJ15123   2155      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ15124   2155      dBs   -50.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ15125   2155      crs    10.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ15126   2155      Vrs   -50.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ15127   2155      cBs   -50.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ15128   2155      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ15129   2155      c3s    10.00      fauna     1.00     1.00                 cyan     triped      small             
Object:   OBJ15130   2155      cBm    10.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ15131   2155      VBm    50.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ15132   2155      dBt   -50.00      flora     0.10     0.10        dayglo-orange       bush       tiny             
Object:   OBJ15133   2155      Vrs   -50.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ15134   2155      dBs   -50.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ15135   2155      V3s   -50.00      fauna     1.00     1.00            olivedrab     triped      small             
Object:   OBJ15136   2155      cBm    10.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ15137   2155      d3s   -50.00      fauna     1.00     1.00        dayglo-orange     triped      small             
Object:   OBJ15138   2155      dBm    50.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ15139   2155      c3t   -50.00      fauna     0.10     0.10                 cyan     triped       tiny             
Object:   OBJ15140   2155      VBm    10.00      flora     5.00    10.00            olivedrab       bush     medium             
Cell: 2156   6000.00  25000.00   -373.83 2175 2137  322 2155  plain  plain  plain  plain
Object:   OBJ15141   2156      dBm    50.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ15142   2156      dBm    50.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ15143   2156      VBm    50.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ15144   2156      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ15145   2156      dBm    50.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ15146   2156      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ15147   2156      Vrs   -50.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ15148   2156      VBt    10.00      flora     0.10     0.10            olivedrab       bush       tiny             
Object:   OBJ15149   2156      VBm    50.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ15150   2156      VBt   -50.00      flora     0.10     0.10            olivedrab       bush       tiny             
Object:   OBJ15151   2156      VBm    50.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ15152   2156      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ15153   2156      crt    10.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ15154   2156      d3s   -50.00      fauna     1.00     1.00        dayglo-orange     triped      small             
Object:   OBJ15155   2156      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ15156   2156      Vrt   -50.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ15157   2156      cBm    50.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ15158   2156      cBs    10.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ15159   2156      cBt    10.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ15160   2156      dBs    50.00      flora     1.00     1.00        dayglo-orange       bush      small             
Cell:  322   7000.00  25000.00   -340.44  333  311  323 2156    mud    mud    mud  plain
Object:   OBJ15161    322      d3m    50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ15162    322      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ15163    322      crs    10.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ15164    322      VBm    50.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ15165    322      Vrs    10.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ15166    322      cBm    10.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ15167    322      cBm    10.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ15168    322      cBm    10.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ15169    322      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ15170    322      crs    10.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ15171    322      c3m    50.00      fauna     5.00    10.00                 cyan     triped     medium             
Object:   OBJ15172    322      dBm    50.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ15173    322      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ15174    322      dBs    50.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ15175    322      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ15176    322      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ15177    322      dBs   -50.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ15178    322      crs   -50.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ15179    322      VBt   -50.00      flora     0.10     0.10            olivedrab       bush       tiny             
Object:   OBJ15180    322      d3s   -50.00      fauna     1.00     1.00        dayglo-orange     triped      small             
Cell:  323   8000.00  25000.00   -341.14  334  312  324  322  plain  plain  plain    mud
Object:   OBJ15181    323      dBm    50.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ15182    323      dBm    50.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ15183    323      cBt    10.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ15184    323      dBm    50.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ15185    323      c3s   -50.00      fauna     1.00     1.00                 cyan     triped      small             
Object:   OBJ15186    323      dBs   -50.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ15187    323      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ15188    323      Vrt   -50.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ15189    323      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ15190    323      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ15191    323      crs    10.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ15192    323      VBm    50.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ15193    323      dBm    50.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ15194    323      cBs   -50.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ15195    323      crs   -50.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ15196    323      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ15197    323      dBm    50.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ15198    323      Vrt   -50.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ15199    323      cBm    10.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ15200    323      V3s   -50.00      fauna     1.00     1.00            olivedrab     triped      small             
Cell:  324   9000.00  25000.00   -536.85  335  313  325  323  rocks  plain    mud  plain
Object:   OBJ15201    324      VBt   -50.00      flora     0.10     0.10            olivedrab       bush       tiny             
Object:   OBJ15202    324      VBm    50.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ15203    324      V3t   -50.00      fauna     0.10     0.10            olivedrab     triped       tiny             
Object:   OBJ15204    324      dBm    50.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ15205    324      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ15206    324      crs    10.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ15207    324      VBm    50.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ15208    324      cBt   -50.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ15209    324      cBs   -50.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ15210    324      d3s   -50.00      fauna     1.00     1.00        dayglo-orange     triped      small             
Object:   OBJ15211    324      dBm    50.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ15212    324      cBm    10.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ15213    324      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ15214    324      dBt    50.00      flora     0.10     0.10        dayglo-orange       bush       tiny             
Object:   OBJ15215    324      Vrs    10.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ15216    324      VBt   -50.00      flora     0.10     0.10            olivedrab       bush       tiny             
Object:   OBJ15217    324      VBt   -50.00      flora     0.10     0.10            olivedrab       bush       tiny             
Object:   OBJ15218    324      cBt    50.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ15219    324      dBm    10.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ15220    324      Vrs    50.00    mineral     1.00     1.00            olivedrab       rock      small             
Cell:  325  10000.00  25000.00   -560.92  336  314  326  324  plain    mud  plain    mud
Object:   OBJ15221    325      crs   -50.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ15222    325      dBs   -50.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ15223    325      d3s   -50.00      fauna     1.00     1.00        dayglo-orange     triped      small             
Object:   OBJ15224    325      d3m    50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ15225    325      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ15226    325      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ15227    325      cBs   -50.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ15228    325      crs    10.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ15229    325      Vrt   -50.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ15230    325      dBs   -50.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ15231    325      drs   -50.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ15232    325      Vrs   -50.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ15233    325      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ15234    325      V3s   -50.00      fauna     1.00     1.00            olivedrab     triped      small             
Object:   OBJ15235    325      cBs   -50.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ15236    325      Vrs   -50.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ15237    325      drs   -50.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ15238    325      V3t   -50.00      fauna     0.10     0.10            olivedrab     triped       tiny             
Object:   OBJ15239    325      VBm    50.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ15240    325      d3s   -50.00      fauna     1.00     1.00        dayglo-orange     triped      small             
Cell:  326  11000.00  25000.00   -481.14  337  315  327  325    mud  plain  plain  plain
Object:   OBJ15241    326      cBm    50.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ15242    326      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ15243    326      V3s   -50.00      fauna     1.00     1.00            olivedrab     triped      small             
Object:   OBJ15244    326      Vrs   -50.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ15245    326      cBs   -50.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ15246    326      Vrs   -50.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ15247    326      dBs    50.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ15248    326      dBs   -50.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ15249    326      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ15250    326      c3s   -50.00      fauna     1.00     1.00                 cyan     triped      small             
Object:   OBJ15251    326      dBs   -50.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ15252    326      VBt   -50.00      flora     0.10     0.10            olivedrab       bush       tiny             
Object:   OBJ15253    326      V3s   -50.00      fauna     1.00     1.00            olivedrab     triped      small             
Object:   OBJ15254    326      cBs   -50.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ15255    326      Vrt    10.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ15256    326      dBs   -50.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ15257    326      V3s   -50.00      fauna     1.00     1.00            olivedrab     triped      small             
Object:   OBJ15258    326      d3s   -50.00      fauna     1.00     1.00        dayglo-orange     triped      small             
Object:   OBJ15259    326      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ15260    326      VBt   -50.00      flora     0.10     0.10            olivedrab       bush       tiny             
Cell:  327  12000.00  25000.00   -564.23  338  316  328  326  plain  plain  plain  plain
Object:   OBJ15261    327      drm    50.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ15262    327      VBt    50.00      flora     0.10     0.10            olivedrab       bush       tiny             
Object:   OBJ15263    327      cBs   -50.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ15264    327      cBs   -50.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ15265    327      c3s   -50.00      fauna     1.00     1.00                 cyan     triped      small             
Object:   OBJ15266    327      cBm    10.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ15267    327      VBm    50.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ15268    327      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ15269    327      cBt   -50.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ15270    327      dBs   -50.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ15271    327      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ15272    327      c3t   -50.00      fauna     0.10     0.10                 cyan     triped       tiny             
Object:   OBJ15273    327      cBm    50.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ15274    327      cBm    10.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ15275    327      dBs    50.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ15276    327      crs   -50.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ15277    327      c3s    50.00      fauna     1.00     1.00                 cyan     triped      small             
Object:   OBJ15278    327      drs   -50.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ15279    327      cBm    50.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ15280    327      crt   -50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Cell:  328  13000.00  25000.00   -563.44  339  317  329  327  plain  plain  plain  plain
Object:   OBJ15281    328      crs    10.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ15282    328      d3m    50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ15283    328      dBs   -50.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ15284    328      cBm    10.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ15285    328      cBt   -50.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ15286    328      VBt   -50.00      flora     0.10     0.10            olivedrab       bush       tiny             
Object:   OBJ15287    328      d3s   -50.00      fauna     1.00     1.00        dayglo-orange     triped      small             
Object:   OBJ15288    328      dBm    50.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ15289    328      cBs   -50.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ15290    328      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ15291    328      cBm    50.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ15292    328      c3m    10.00      fauna     5.00    10.00                 cyan     triped     medium             
Object:   OBJ15293    328      dBs   -50.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ15294    328      dBm    50.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ15295    328      V3s   -50.00      fauna     1.00     1.00            olivedrab     triped      small             
Object:   OBJ15296    328      crt    10.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ15297    328      dBs   -50.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ15298    328      VBm    50.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ15299    328      Vrm    50.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ15300    328      cBs   -50.00      flora     1.00     1.00                 cyan       bush      small             
Cell:  329  14000.00  25000.00   -727.93  340  318  330  328    mud    mud  plain  plain
Object:   OBJ15301    329      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ15302    329      VBm    50.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ15303    329      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ15304    329      dBs   -50.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ15305    329      cBm    50.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ15306    329      dBs    10.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ15307    329      V3m    50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ15308    329      VBt   -50.00      flora     0.10     0.10            olivedrab       bush       tiny             
Object:   OBJ15309    329      Vrs   -50.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ15310    329      dBm    50.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ15311    329      cBt    10.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ15312    329      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ15313    329      dBm    50.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ15314    329      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ15315    329      d3s   -50.00      fauna     1.00     1.00        dayglo-orange     triped      small             
Object:   OBJ15316    329      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ15317    329      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ15318    329      dBm    50.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ15319    329      V3t   -50.00      fauna     0.10     0.10            olivedrab     triped       tiny             
Object:   OBJ15320    329      VBt    50.00      flora     0.10     0.10            olivedrab       bush       tiny             
Cell:  330  15000.00  25000.00   -620.93  341  319  331  329  plain  plain  plain  plain
Object:   OBJ15321    330      V3t   -50.00      fauna     0.10     0.10            olivedrab     triped       tiny             
Object:   OBJ15322    330      crt   -50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ15323    330      crs    50.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ15324    330      crs   -50.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ15325    330      cBm    10.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ15326    330      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ15327    330      Vrs    10.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ15328    330      drs   -50.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ15329    330      c3s   -50.00      fauna     1.00     1.00                 cyan     triped      small             
Object:   OBJ15330    330      dBm    50.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ15331    330      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ15332    330      crs   -50.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ15333    330      VBm    50.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ15334    330      dBm    10.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ15335    330      cBm    10.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ15336    330      Vrs   -50.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ15337    330      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ15338    330      dBt   -50.00      flora     0.10     0.10        dayglo-orange       bush       tiny             
Object:   OBJ15339    330      Vrm    50.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ15340    330      VBm    50.00      flora     5.00    10.00            olivedrab       bush     medium             
Cell:  331  16000.00  25000.00   -675.53  342  320  332  330    mud  plain  plain  plain
Object:   OBJ15341    331      c3s    50.00      fauna     1.00     1.00                 cyan     triped      small             
Object:   OBJ15342    331      d3t   -50.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ15343    331      VBm   -50.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ15344    331      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ15345    331      crs    10.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ15346    331      drs   -50.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ15347    331      dBs    50.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ15348    331      dBs    50.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ15349    331      cBm    50.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ15350    331      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
